,tokens,true_tags,pred_tags
234,"['Những', 'công', 'trình', 'nghiên', 'cứu', ',', 'ấn', 'phẩm', 'của', 'các', 'học', 'giả', 'Việt', 'Nam', 'và', 'nước', 'ngoài', 'về', 'chủ', 'quyền', 'của', 'Việt', 'Nam', 'đối', 'với', 'hai', 'quần', 'đảo', 'Hoàng', 'Sa', 'và', 'Trường', 'Sa', 'được', 'xuất', 'bản', 'từ', 'năm', '1975', 'cho', 'đến', 'nay', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
235,"['Trưng', 'bày', 'tư', 'liệu', 'về', '“', 'Hoàng', 'Sa', ',', 'Trường', 'Sa', 'trong', 'trái', 'tim', 'Việt', 'Nam', '”', 'được', 'thể', 'hiện', 'rất', 'sinh', 'động', 'thông', 'qua', 'những', 'hình', 'ảnh', ',', 'tài', 'liệu', ',', 'hiện', 'vật', 'thể', 'hiện', 'sự', 'quan', 'tâm', ',', 'tình', 'cảm', 'đặc', 'biệt', 'của', 'Đảng', ',', 'Nhà', 'nước', ',', 'quân', 'đội', ',', 'các', 'tổ', 'chức', 'chính', 'trị', '-', 'xã', 'hội', ',', 'nhân', 'dân', 'với', 'những', 'hành', 'động', 'thiết', 'thực', ',', 'chung', 'sức', 'bảo', 'vệ', 'chủ', 'quyền', 'biển', 'đảo', 'quê', 'hương', '.', 'Điều', 'này', 'thể', 'hiện', 'qua', 'các', 'phong', 'trào', ',', 'chương', 'trình', 'hoạt', 'động', 'hướng', 'về', 'Hoàng', 'Sa', ',', 'Trường', 'Sa', 'như', ':', 'Nghĩa', 'tình', 'Hoàng', 'Sa', ',', 'Trường', 'Sa', ';', 'triệu', 'trái', 'tim', 'hướng', 'về', 'biển', 'đảo', 'quê', 'hương', ',', '…']","['O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ORG', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
236,"['Một', 'số', 'hình', 'ảnh', ',', 'tư', 'liệu', 'về', 'hoạt', 'động', 'phát', 'triển', 'kinh', 'tế', ',', 'văn', 'hoá', 'và', 'xã', 'hội', 'của', 'huyện', 'đảo', 'Trường', 'Sa', 'trong', 'thời', 'kỳ', 'công', 'nghiệp', 'hoá', '–', 'hiện', 'đại', 'hoá', 'đất', 'nước', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
237,"['Sau', 'khi', 'kết', 'thúc', 'Triển', 'lãm', ',', 'Bộ', 'TT', '&', 'TT', 'sẽ', 'chuyển', 'giao', 'toàn', 'bộ', 'tư', 'liệu', 'triển', 'lãm', 'cho', 'Bộ', 'Tư', 'lệnh', 'Vùng', '3', 'Hải', 'quân', 'để', 'tiếp', 'tục', 'tuyên', 'truyền', 'đến', 'cán', 'bộ', ',', 'chiến', 'sỹ', 'và', 'người', 'dân', 'trên', 'địa', 'bàn', 'Thành', 'phố', 'Đà', 'Nẵng', ',', 'Thứ', 'trưởng', 'Huỳnh', 'Vĩnh', 'Bảo', 'cho', 'biết', 'thêm', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O']"
238,"['Bộ', 'TT', '&', 'TT', 'chuyển', 'giao', 'toàn', 'bộ', 'tư', 'liệu', 'triển', 'lãm', 'cho', 'Bộ', 'Tư', 'lệnh', 'Vùng', '3', 'Hải', 'quân', 'để', 'tiếp', 'tục', 'tuyên', 'truyền', 'đến', 'cán', 'bộ', ',', 'chiến', 'sỹ', 'và', 'người', 'dân', 'trên', 'địa', 'bàn', 'Thành', 'phố', 'Đà', 'Nẵng', '.']","['ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O']","['ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O']"
239,"['Nằm', 'ở', 'phía', 'Tây', 'Bắc', 'của', 'thành', 'phố', 'Đà', 'Nẵng', ',', 'vịnh', 'Đà', 'Nẵng', 'được', 'đánh', 'giá', 'là', 'một', 'địa', 'danh', 'chưa', 'được', 'khai', 'thác', 'hết', 'tiềm', 'năng', 'du', 'lịch', 'của', '""', 'thành', 'phố', 'đáng', 'sống', 'nhất', 'Việt', 'Nam', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O']","['O', 'O', 'O', 'O', 'LOC', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O']"
240,"['Vào', 'ngày', '8', '/', '3', '/', '1965', ',', 'bãi', 'biển', 'Xuân', 'Thiều', 'ở', 'giữa', 'bờ', 'vịnh', 'Đà', 'Nẵng', 'là', 'nơi', 'lính', 'đánh', 'bộ', 'Mỹ', 'lần', 'đầu', 'tiên', 'đổ', 'bộ', 'vào', 'Việt', 'Nam', ',', 'một', 'dấu', 'mốc', 'khởi', 'đầu', 'cho', 'cuộc', 'chiến', 'tranh', 'bị', 'cả', 'thế', 'giới', 'lên', 'án', 'của', 'người', 'Mỹ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'MISC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'MISC', 'O']"
241,"['Các', 'tỉnh', 'Thanh', 'Hóa', '-', 'Thừa', 'Thiên', 'Huế', 'hôm', 'nay', 'thời', 'tiết', 'khá', 'dễ', 'chịu', ',', 'nhiệt', 'độ', 'cao', 'nhất', 'ở', 'mức', '30', '-', '33', 'độ', 'C', ',', 'trong', 'ngày', 'có', 'mưa', 'rào', 'và', 'dông', 'vài', 'nơi', ',', 'trong', 'cơn', 'dông', 'có', 'khả', 'năng', 'xảy', 'ra', 'tố', 'lốc', 'và', 'gió', 'giật', 'mạnh', '.']","['O', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
242,"['Bản', 'đồ', 'và', 'tư', 'liệu', 'trưng', 'bày', 'tại', 'Triển', 'lãm', 'là', 'bằng', 'chứng', 'lịch', 'sử', 'và', 'cơ', 'sở', 'pháp', 'lý', 'chứng', 'minh', 'chủ', 'quyền', 'của', 'Việt', 'Nam', 'đối', 'với', 'hai', 'quần', 'đảo', 'Hoàng', 'Sa', 'và', 'Trường', 'Sa', 'trên', 'Biển', 'Đông', '.', 'Với', 'nhiều', 'tư', 'liệu', ',', 'văn', 'bản', ',', 'hiện', 'vật', ',', 'ấn', 'phẩm', 'và', 'gần', '100', 'bản', 'đồ', 'được', 'trưng', 'bày', 'là', 'tập', 'hợp', 'các', 'nguồn', 'tư', 'liệu', 'đã', 'được', 'công', 'bố', 'từ', 'trước', 'đến', 'nay', 'của', 'các', 'nhà', 'nghiên', 'cứu', ',', 'học', 'giả', 'ở', 'trong', 'nước', 'và', 'quốc', 'tế', ',', 'Triển', 'lãm', 'gồm', 'các', 'nhóm', 'tư', 'liệu', 'chính', ';', 'Phiên', 'bản', 'của', 'các', 'văn', 'bản', 'Hán', '–', 'Nôm', ',', 'văn', 'bản', 'Việt', 'ngữ', 'và', 'Pháp', 'ngữ', 'do', 'triều', 'đình', 'phong', 'kiến', 'Việt', 'Nam', 'và', 'chính', 'quyền', 'Pháp', 'ở', 'Đông', 'Dương', ',', 'ban', 'hành', 'từ', 'thế', 'kỷ', 'XVII', 'đến', 'đầu', 'thế', 'kỷ', 'XX', ',', 'khẳng', 'định', 'quá', 'trình', 'xác', 'lập', ',', 'thực', 'thi', 'và', 'bảo', 'vệ', 'chủ', 'quyền', 'của', 'Việt', 'Nam', 'đối', 'với', 'hai', 'quần', 'đảo', 'Hoàng', 'Sa', 'và', 'Trường', 'Sa', '.', 'Đặc', 'biệt', 'là', 'các', 'châu', 'bản', 'triều', 'Nguyễn', '(', 'từ', 'triều', 'Gia', 'Long', 'đến', 'triều', 'Bảo', 'Đại', ')', 'ban', 'hành', 'liên', 'quan', 'trực', 'tiếp', 'đến', 'vấn', 'đề', 'khai', 'thác', ',', 'quản', 'lý', ',', 'xác', 'lập', 'và', 'thực', 'thi', 'chủ', 'quyền', 'đối', 'với', 'hai', 'quần', 'đảo', 'Hoàng', 'Sa', 'và', 'Trường', 'Sa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'MISC', 'MISC', 'O', 'O', 'O', 'MISC', 'MISC', 'O', 'MISC', 'MISC', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'MISC', 'MISC', 'MISC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'MISC', 'O', 'O', 'MISC', 'MISC', 'MISC', 'O', 'MISC', 'MISC', 'MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'O', 'MISC', 'O', 'MISC', 'MISC', 'MISC', 'MISC', 'O', 'MISC', 'MISC', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'MISC', 'MISC', 'MISC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'MISC', 'O', 'O', 'MISC', 'MISC', 'MISC', 'O', 'MISC', 'MISC', 'MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O']"
243,"['Phiên', 'bản', 'của', 'các', 'văn', 'bản', 'hành', 'chính', 'của', 'chính', 'quyền', 'Việt', 'Nam', 'Cộng', 'hòa', 'ở', 'miền', 'Nam', 'Việt', 'Nam', 'ban', 'hành', 'trong', 'thời', 'kỳ', '1954', '–', '1975', 'tiếp', 'tục', 'khẳng', 'định', 'quá', 'trình', 'quản', 'lý', 'hành', 'chính', ',', 'thực', 'thi', 'và', 'bảo', 'vệ', 'chủ', 'quyền', 'của', 'Việt', 'Nam', 'đối', 'với', 'hai', 'quần', 'đảo', 'Hoàng', 'Sa', 'và', 'Trường', 'Sa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'MISC', 'MISC', 'MISC', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O']"
244,"['Phiên', 'bản', 'của', 'các', 'văn', 'bản', 'hành', 'chính', 'của', 'nhà', 'nước', 'Cộng', 'hòa', 'XHCH', 'Việt', 'Nam', 'ban', 'hành', 'từ', 'năm', '1975', 'đến', 'nay', 'tiếp', 'tục', 'khẳng', 'định', 'thực', 'thi', 'và', 'bảo', 'vệ', 'chủ', 'quyền', 'của', 'Việt', 'Nam', 'đối', 'với', 'hai', 'quần', 'đảo', 'Hoàng', 'Sa', 'và', 'Trường', 'Sa', 'và', 'những', 'vùng', 'biển', 'đảo', 'khác', 'thuộc', 'lãnh', 'thổ', 'Việt', 'Nam', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O']"
245,"['Trưng', 'bày', 'tư', 'liệu', 'về', '“', 'Hoàng', 'Sa', ',', 'Trường', 'Sa', 'trong', 'trái', 'tim', 'Việt', 'Nam', '”', 'được', 'thể', 'hiện', 'rất', 'sinh', 'động', 'thông', 'qua', 'những', 'hình', 'ảnh', ',', 'tài', 'liệu', ',', 'hiện', 'vật', 'thể', 'hiện', 'sự', 'quan', 'tâm', ',', 'tình', 'cảm', 'đặc', 'biệt', 'của', 'Đảng', ',', 'Nhà', 'nước', ',', 'quân', 'đội', ',', 'các', 'tổ', 'chức', 'chính', 'trị', '-', 'xã', 'hội', ',', 'nhân', 'dân', 'với', 'những', 'hành', 'động', 'thiết', 'thực', ',', 'chung', 'sức', 'bảo', 'vệ', 'chủ', 'quyền', 'biển', 'đảo', 'quê', 'hương', '.', 'Một', 'số', 'hình', 'ảnh', ',', 'tư', 'liệu', 'về', 'hoạt', 'động', 'phát', 'triển', 'kinh', 'tế', ',', 'văn', 'hóa', 'và', 'xã', 'hội', 'của', 'huyện', 'đảo', 'Trường', 'Sa', 'trong', 'thời', 'kỳ', 'công', 'nghiệp', 'hóa', '–', 'hiện', 'đại', 'hóa', 'đất', 'nước', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ORG', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
246,"['Ngọ', 'Môn', ',', 'cầu', 'Trung', 'Đạo', 'và', 'hồ', 'Thái', 'Dịch', 'trong', 'Hoàng', 'thành', '.', 'Ảnh', ':', 'Vietnam', 'Center', 'and', 'Archive', '.', 'Ảnh', ':', 'Vietnam', 'Center', 'and', 'Archive', '.']","['LOC', 'LOC', 'O', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'O']","['LOC', 'LOC', 'O', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'O', 'O', 'O', 'O', 'PER', 'O', 'O', 'ORG', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'O']"
247,"['Ảnh', ""'"", 'độc', ""'"", 'về', 'nhà', 'lãnh', 'đạo', 'Triều', 'Tiên', 'Kim', 'Jong', '-', 'un', '(', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'PER', 'PER', 'PER', 'PER', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'PER', 'PER', 'PER', 'PER', 'PER', 'O', 'O', 'O']"
